url_path,views_total,views_unique
/ignite-hq/cli,2415,850
/ignite-hq/cli/issues,607,100
/ignite-hq/cli/pulls,492,39
/ignite-hq/cli/search,195,38
/ignite-hq/cli/releases,142,74
/ignite-hq/cli/tree/develop/ignite,138,69
/ignite-hq/cli/tree/develop/docs,104,64
/ignite-hq/cli/pull/2445,88,12
/ignite-hq/cli/issues/2473,86,44
/ignite-hq/cli/projects/5,75,53
