url_path,views_total,views_unique
/ignite-hq/cli,1876,561
/ignite-hq/cli/pulls,482,24
/ignite-hq/cli/issues,419,51
/ignite-hq/cli/search,158,24
/ignite-hq/cli/pull/2493,102,13
/ignite-hq/cli/tree/develop/ignite,98,53
/ignite-hq/cli/releases,85,45
/ignite-hq/cli/pull/2516,71,4
/ignite-hq/cli/tree/develop/docs,60,31
/ignite-hq/cli/commits/develop,54,13
