url_path,views_total,views_unique
/ignite-hq/cli,1645,504
/ignite-hq/cli/pulls,345,29
/ignite-hq/cli/issues,312,53
/ignite-hq/cli/search,158,27
/ignite-hq/cli/tree/develop/ignite,91,46
/ignite-hq/cli/releases,78,44
/ignite-hq/cli/commits/develop,40,11
/ignite-hq/cli/blob/develop/assets/ignite-cli.png,39,36
/ignite-hq/cli/tree/develop/docs,36,20
/ignite-hq/cli/pull/2539,36,6
