url_path,views_total,views_unique
/ignite-hq/cli,2392,873
/ignite-hq/cli/issues,558,95
/ignite-hq/cli/pulls,461,39
/ignite-hq/cli/releases,196,86
/ignite-hq/cli/search,171,49
/ignite-hq/cli/tree/develop/ignite,121,57
/ignite-hq/cli/pull/2512,104,12
/ignite-hq/cli/tree/develop/docs,100,66
/ignite-hq/cli/pull/2474,89,11
/ignite-hq/cli/issues/2470,88,26
