url_path,views_total,views_unique
/ignite-hq/cli,1843,578
/ignite-hq/cli/issues,460,69
/ignite-hq/cli/pulls,428,26
/ignite-hq/cli/search,144,25
/ignite-hq/cli/tree/develop/ignite,97,55
/ignite-hq/cli/pull/2493,85,12
/ignite-hq/cli/pull/2516,85,4
/ignite-hq/cli/releases,84,54
/ignite-hq/cli/tree/develop/docs,68,41
/ignite-hq/cli/projects/5,51,41
