url_path,views_total,views_unique
/ignite-hq/cli,1806,573
/ignite-hq/cli/issues,434,66
/ignite-hq/cli/pulls,425,24
/ignite-hq/cli/search,144,26
/ignite-hq/cli/tree/develop/ignite,99,57
/ignite-hq/cli/pull/2516,87,4
/ignite-hq/cli/pull/2493,81,12
/ignite-hq/cli/releases,72,51
/ignite-hq/cli/tree/develop/docs,66,41
/ignite-hq/cli/projects/5,58,44
