url_path,views_total,views_unique
/ignite-hq/cli,1879,643
/ignite-hq/cli/issues,479,82
/ignite-hq/cli/pulls,394,22
/ignite-hq/cli/search,128,32
/ignite-hq/cli/releases,106,61
/ignite-hq/cli/tree/develop/docs,91,57
/ignite-hq/cli/tree/develop/ignite,86,49
/ignite-hq/cli/pull/2516,69,5
/ignite-hq/cli/issues/2470,55,18
/ignite-hq/cli/pull/2512,54,11
