url_path,views_total,views_unique
/ignite-hq/cli,1875,607
/ignite-hq/cli/issues,457,71
/ignite-hq/cli/pulls,427,19
/ignite-hq/cli/search,137,27
/ignite-hq/cli/releases,94,59
/ignite-hq/cli/tree/develop/ignite,88,47
/ignite-hq/cli/pull/2516,86,5
/ignite-hq/cli/tree/develop/docs,80,50
/ignite-hq/cli/projects/5,60,45
/ignite-hq/cli/pull/2512,59,11
