url_path,views_total,views_unique
/ignite-hq/cli,1897,565
/ignite-hq/cli/issues,490,69
/ignite-hq/cli/pulls,478,26
/ignite-hq/cli/search,142,26
/ignite-hq/cli/pull/2493,105,14
/ignite-hq/cli/tree/develop/ignite,96,55
/ignite-hq/cli/pull/2516,89,4
/ignite-hq/cli/releases,88,56
/ignite-hq/cli/tree/develop/docs,68,40
/ignite-hq/cli/projects/5,46,36
