url_path,views_total,views_unique
/ignite-hq/cli,1755,543
/ignite-hq/cli/pulls,368,30
/ignite-hq/cli/issues,361,60
/ignite-hq/cli/search,173,28
/ignite-hq/cli/tree/develop/ignite,101,53
/ignite-hq/cli/releases,94,47
/ignite-hq/cli/pull/2493,60,8
/ignite-hq/cli/commits/develop,47,12
/ignite-hq/cli/tree/develop/docs,44,27
/ignite-hq/cli/blob/develop/assets/ignite-cli.png,42,38
