url_path,views_total,views_unique
/ignite-hq/cli,2516,887
/ignite-hq/cli/issues,634,109
/ignite-hq/cli/pulls,517,46
/ignite-hq/cli/search,215,52
/ignite-hq/cli/releases,196,84
/ignite-hq/cli/tree/develop/ignite,149,64
/ignite-hq/cli/tree/develop/docs,119,66
/ignite-hq/cli/issues/2473,109,55
/ignite-hq/cli/pull/2512,97,11
/ignite-hq/cli/issues/2470,96,30
