url_path,views_total,views_unique
/ignite-hq/cli,1880,566
/ignite-hq/cli/pulls,416,30
/ignite-hq/cli/issues,399,61
/ignite-hq/cli/search,185,28
/ignite-hq/cli/tree/develop/ignite,110,60
/ignite-hq/cli/releases,82,48
/ignite-hq/cli/pull/2493,69,8
/ignite-hq/cli/tree/develop/docs,60,31
/ignite-hq/cli/commits/develop,47,12
/ignite-hq/cli/blob/develop/assets/ignite-cli.png,43,40
