url_path,views_total,views_unique
/ignite-hq/cli,2314,809
/ignite-hq/cli/issues,614,101
/ignite-hq/cli/pulls,462,39
/ignite-hq/cli/search,189,36
/ignite-hq/cli/releases,137,71
/ignite-hq/cli/tree/develop/ignite,136,65
/ignite-hq/cli/tree/develop/docs,99,61
/ignite-hq/cli/pull/2445,82,11
/ignite-hq/cli/pull/2401,71,8
/ignite-hq/cli/projects,70,14
