url_path,views_total,views_unique
/ignite-hq/cli,1793,595
/ignite-hq/cli/issues,433,66
/ignite-hq/cli/pulls,430,22
/ignite-hq/cli/search,129,22
/ignite-hq/cli/tree/develop/ignite,93,53
/ignite-hq/cli/pull/2516,82,4
/ignite-hq/cli/tree/develop/docs,81,44
/ignite-hq/cli/releases,79,53
/ignite-hq/cli/projects/5,59,44
/ignite-hq/cli/pull/2512,59,9
