url_path,views_total,views_unique
/ignite-hq/cli,1833,554
/ignite-hq/cli/pulls,482,25
/ignite-hq/cli/issues,432,59
/ignite-hq/cli/search,162,26
/ignite-hq/cli/pull/2493,109,14
/ignite-hq/cli/tree/develop/ignite,94,51
/ignite-hq/cli/releases,91,50
/ignite-hq/cli/pull/2516,79,4
/ignite-hq/cli/tree/develop/docs,62,33
/ignite-hq/cli/commits/develop,54,13
