url_path,views_total,views_unique
/ignite-hq/cli,2604,888
/ignite-hq/cli/issues,684,107
/ignite-hq/cli/pulls,576,48
/ignite-hq/cli/search,232,51
/ignite-hq/cli/releases,184,81
/ignite-hq/cli/tree/develop/ignite,162,68
/ignite-hq/cli/pull/2445,128,12
/ignite-hq/cli/tree/develop/docs,122,70
/ignite-hq/cli/issues/2473,105,53
/ignite-hq/cli/pull/2512,90,11
