url_path,views_total,views_unique
/ignite-hq/cli,1716,540
/ignite-hq/cli/issues,347,57
/ignite-hq/cli/pulls,344,27
/ignite-hq/cli/search,162,27
/ignite-hq/cli/tree/develop/ignite,96,49
/ignite-hq/cli/releases,95,50
/ignite-hq/cli/blob/develop/assets/ignite-cli.png,41,38
/ignite-hq/cli/commits/develop,40,11
/ignite-hq/cli/pull/2539,37,6
/ignite-hq/cli/pull/2566,37,5
