url_path,views_total,views_unique
/ignite/cli,1504,553
/ignite/cli/pulls,407,29
/ignite/cli/issues,224,57
/ignite/cli/search,183,46
/ignite/cli/tree/develop/ignite,93,51
/ignite/cli/releases,84,37
/ignite/cli/blob/develop/changelog.md,52,31
/ignite/cli/pull/2760,51,5
/ignite/cli/issues/2773,50,8
/ignite/cli/tree/develop/ignite/pkg,44,21
