url_path,views_total,views_unique
/ignite/cli,1455,545
/ignite/cli/pulls,389,30
/ignite/cli/issues,269,59
/ignite/cli/search,186,46
/ignite/cli/tree/develop/ignite,107,57
/ignite/cli/releases,70,36
/ignite/cli/pull/2677,62,12
/ignite/cli/pull/2669,60,6
/ignite/cli/blob/develop/changelog.md,49,29
/ignite/cli/tree/develop/ignite/pkg,47,23
