url_path,views_total,views_unique
/ignite/cli,1359,539
/ignite/cli/pulls,438,25
/ignite/cli/issues,254,63
/ignite/cli/search,151,41
/ignite/cli/tree/develop/ignite,88,52
/ignite/cli/issues/2773,83,13
/ignite/cli/releases,70,37
/ignite/cli/pull/2760,52,5
/ignite/cli/pull/2799,52,5
/ignite/cli/issues/2765,45,22
