url_path,views_total,views_unique
/ignite/cli,1294,508
/ignite/cli/pulls,284,18
/ignite/cli/issues,208,51
/ignite/cli/commits,89,3
/ignite/cli/tree/develop/ignite,88,44
/ignite/cli/search,82,22
/ignite/cli/pull/2143,80,10
/ignite/cli/releases,77,36
/ignite/cli/pull/2813,67,5
/ignite/cli/releases/tag/v0.24.0,60,35
