url_path,views_total,views_unique
/ignite/cli,1734,632
/ignite/cli/pulls,488,26
/ignite/cli/issues,371,78
/ignite/cli/search,177,40
/ignite/cli/issues/2673,164,71
/ignite/cli/tree/develop/ignite,123,59
/ignite/cli/pull/2677,115,8
/ignite/cli/network/dependents,106,47
/ignite/cli/releases,102,54
/ignite/cli/pull/2675,94,11
