url_path,views_total,views_unique
/ignite/cli,1504,562
/ignite/cli/issues,559,47
/ignite/cli/search,251,35
/ignite/cli/pulls,192,23
/ignite/cli/tree/develop/ignite,86,44
/ignite/cli/issues/2618,77,15
/ignite/cli/releases,61,35
/ignite/cli/pull/2628,58,5
/ignite/cli/tree/develop/docs,54,34
/ignite/cli/pull/2598,42,4
