url_path,views_total,views_unique
/ignite/cli,1256,503
/ignite/cli/issues,271,49
/ignite/cli/pulls,265,18
/ignite/cli/commits,89,3
/ignite/cli/tree/develop/ignite,87,45
/ignite/cli/releases,85,38
/ignite/cli/search,70,17
/ignite/cli/releases/tag/v0.24.0,66,39
/ignite/cli/pull/2143,61,8
/ignite/cli/pull/2813,58,3
