url_path,views_total,views_unique
/ignite/cli,1345,511
/ignite/cli/pulls,443,25
/ignite/cli/issues,376,56
/ignite/cli/search,158,31
/ignite/cli/pull/2677,108,12
/ignite/cli/tree/develop/ignite,105,45
/ignite/cli/pull/2703,76,13
/ignite/cli/pull/2669,66,8
/ignite/cli/releases,47,33
/ignite/cli/pull/2708,42,6
