url_path,views_total,views_unique
/ignite/cli,1498,561
/ignite/cli/issues,542,46
/ignite/cli/search,226,36
/ignite/cli/pulls,173,22
/ignite/cli/tree/develop/ignite,98,48
/ignite/cli/releases,65,37
/ignite/cli/issues/2618,65,15
/ignite/cli/pull/2628,58,5
/ignite/cli/commits,56,2
/ignite/cli/tree/develop/docs,52,31
