url_path,views_total,views_unique
/ignite/cli,1352,517
/ignite/cli/pulls,374,21
/ignite/cli/issues,211,49
/ignite/cli/search,111,33
/ignite/cli/tree/develop/ignite,99,48
/ignite/cli/pull/2143,70,10
/ignite/cli/pull/2803,69,6
/ignite/cli/pull/2813,67,5
/ignite/cli/releases,62,37
/ignite/cli/pull/2799,59,7
