url_path,views_total,views_unique
/ignite/cli,1690,614
/ignite/cli/issues,595,53
/ignite/cli/pulls,314,28
/ignite/cli/search,269,35
/ignite/cli/tree/develop/ignite,137,56
/ignite/cli/tree/develop/docs,64,47
/ignite/cli/pull/2598,62,6
/ignite/cli/tree/develop/scripts,58,22
/ignite/cli/pull/2628,58,5
/ignite/cli/issues/2618,53,15
