url_path,views_total,views_unique
/ignite/cli,1479,537
/ignite/cli/pulls,388,28
/ignite/cli/issues,225,54
/ignite/cli/search,176,45
/ignite/cli/tree/develop/ignite,92,50
/ignite/cli/releases,83,37
/ignite/cli/blob/develop/changelog.md,52,31
/ignite/cli/pull/2760,51,5
/ignite/cli/issues/2773,47,8
/ignite/cli/tree/develop/ignite/pkg,44,21
