url_path,views_total,views_unique
/ignite/cli,1683,616
/ignite/cli/issues,629,55
/ignite/cli/pulls,315,29
/ignite/cli/search,273,37
/ignite/cli/tree/develop/ignite,122,57
/ignite/cli/tree/develop/docs,67,48
/ignite/cli/issues/2618,63,15
/ignite/cli/pull/2598,62,6
/ignite/cli/pull/2628,58,5
/ignite/cli/tree/develop/scripts,53,23
