url_path,views_total,views_unique
/ignite/cli,1759,624
/ignite/cli/pulls,534,20
/ignite/cli/issues,375,77
/ignite/cli/search,210,47
/ignite/cli/issues/2673,177,76
/ignite/cli/pull/2677,150,8
/ignite/cli/network/dependents,121,59
/ignite/cli/tree/develop/ignite,115,62
/ignite/cli/releases,98,51
/ignite/cli/pull/2675,94,11
