url_path,views_total,views_unique
/ignite/cli,1413,528
/ignite/cli/pulls,380,23
/ignite/cli/issues,245,61
/ignite/cli/search,168,42
/ignite/cli/tree/develop/ignite,95,56
/ignite/cli/releases,86,37
/ignite/cli/issues/2773,75,13
/ignite/cli/pull/2760,62,5
/ignite/cli/tree/develop/ignite/pkg,48,27
/ignite/cli/issues/2765,43,21
