url_path,views_total,views_unique
/ignite/cli,1509,541
/ignite/cli/pulls,477,28
/ignite/cli/issues,378,53
/ignite/cli/search,161,38
/ignite/cli/tree/develop/ignite,114,51
/ignite/cli/pull/2677,90,13
/ignite/cli/pull/2669,75,8
/ignite/cli/releases,64,37
/ignite/cli/pull/2703,58,13
/ignite/cli/tree/develop/ignite/pkg,48,20
