url_path,views_total,views_unique
/ignite/cli,1264,510
/ignite/cli/pulls,346,23
/ignite/cli/issues,182,45
/ignite/cli/search,101,26
/ignite/cli/pull/2143,89,10
/ignite/cli/commits,87,2
/ignite/cli/tree/develop/ignite,81,39
/ignite/cli/pull/2803,72,6
/ignite/cli/releases,70,40
/ignite/cli/pull/2813,67,5
